track_uri|danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|time_signature
7GimwMUtRDNZ90VEI5yDnq|0.588|0.339|7|-15.766|1|0.0441|0.383|0.000261|0.443|0.719|87.976|4
0WYb5eZpTfgU73fCKaiCre|0.322|0.376|7|-29.263|1|0.0834|0.513|0.544|0.218|0.036|73.442|4
1MaSYb6iRmbCOdWfphWMcX|0.273|0.161|4|-20.275|1|0.0327|0.948|0.027|0.0828|0.0772|70.601|4
1qGRUrhjIFl2xAcW0kihtX|0.0959|0.0938|7|-18.384|0|0.0375|0.699|0.768|0.175|0.0386|89.749|4
1JDW11l8dOUYzFQJwNdXLE|0.303|0.138|8|-22.978|0|0.0386|0.994|0.92|0.0666|0.0392|105.168|3
1Y0UxXqGBwZXxymLFCNNrY|0.137|0.0341|11|-38.653|1|0.0489|0.944|0.991|0.118|0.0282|141.749|3
21rumctdL8MYeZKpv3T2gz|0.112|0.165|1|-17.602|0|0.0381|0.502|0.0016|0.0927|0.103|74.512|1
3l2b6VxY68bD0Dw6qKI6pj|0.267|0.159|11|-18.61|1|0.035|0.713|0.0266|0.0741|0.243|117.814|5
55Bw5EGZQfbXkrKcduiR86|0.382|0.354|10|-12.199|1|0.0298|0.84|0.0153|0.296|0.282|98.774|5
0JsGHAmk4OjhalNLJJTktU|0.15|0.256|2|-14.854|1|0.033|0.641|0.000305|0.0833|0.0844|105.173|3
6CLvWQ8dhRtQmXC702ILsR|0.276|0.955|10|-6.439|1|0.152|3.87e-06|0.667|0.274|0.289|146.453|4
6MuoHj4F6OBzg2H6nz6XuT|0.643|0.947|10|-6.389|1|0.0508|6.56e-05|0.618|0.217|0.615|147.092|4
6LsmCcTZ4a7qT4KKC89XOl|0.487|0.786|5|-6.699|1|0.114|2.53e-05|0.0336|0.143|0.671|81.081|4
0IFH4p8Y0zG8TdxU6EsBkK|0.548|0.912|5|-6.826|1|0.0651|1.74e-05|0.811|0.0913|0.662|117.953|4
351ylJ6q7r4KqbAnuZd8Sb|0.565|0.935|2|-7.109|0|0.0591|0.000152|0.329|0.0943|0.54|117.0|4
59BzGeJbtmjCWVkbBxc3TN|0.69|0.721|10|-6.739|1|0.0308|0.000471|0.0138|0.151|0.611|115.039|4
6Ab1OPtLlBBxHswGortaIM|0.587|0.783|10|-6.533|1|0.0502|0.000239|0.0518|0.153|0.49|101.999|4
4Ktfi8SDPb963UDRJyMyx0|0.564|0.782|5|-7.351|1|0.0275|1.43e-05|0.702|0.605|0.631|93.052|4
4wbd6A5AGNarC8f0PaBLIW|0.6|0.945|5|-7.278|1|0.0786|0.000198|0.375|0.167|0.339|110.92|3
5i5Wk5aDxMBdIx48egHNge|0.687|0.776|10|-7.198|0|0.0297|0.000871|0.263|0.115|0.703|126.067|4
5RiulXDFgGU1xZTspQ7lFy|0.314|0.795|5|-5.237|1|0.0351|3.11e-05|0.706|0.353|0.32|114.577|5
6AQ5TLhreVF6qfPXkhdRa3|0.483|0.857|5|-5.768|1|0.0388|4.33e-05|0.715|0.225|0.712|147.945|4
7vaIooAjXyl0QakqaRl6q8|0.515|0.838|0|-6.494|1|0.049|0.00014|0.163|0.293|0.492|180.03|4
3eP2DfCm8l1jeesaP0j1Q8|0.52|0.719|0|-6.048|1|0.0346|0.00625|0.00205|0.144|0.324|148.053|4
6krwHHFPFx2oiXqa4ueEDx|0.485|0.774|5|-5.029|1|0.0326|3.19e-05|0.203|0.298|0.636|93.035|4
7hv6QleaMLmhHEmFZJpcSg|0.433|0.875|8|-5.512|1|0.039|5.35e-05|0.00802|0.354|0.464|74.968|4
1y3jf0ACi8UaBKUlIUHWk1|0.432|0.717|5|-5.507|1|0.0292|4.75e-05|0.309|0.345|0.427|164.041|4
494fVIQhOhnBlRkqkXdOQj|0.427|0.771|5|-5.781|1|0.0286|0.000177|0.559|0.317|0.234|157.945|4
0rvMUq83jJiC3nRV15DjMZ|0.641|0.727|7|-6.06|1|0.0274|0.00147|0.866|0.0813|0.337|110.986|4
1lBmvdqs3nE3BtWc6YmZYb|0.57|0.791|0|-4.571|1|0.0322|1.67e-05|0.632|0.49|0.34|125.01|4
2vA8slPYa5wJCmKs5aCySE|0.423|0.8|5|-5.182|0|0.0665|0.000358|0.00265|0.384|0.711|179.742|4
5tmSElOWXlkGTprM3cOLL3|0.484|0.913|5|-4.454|1|0.0584|0.000711|0.0|0.0708|0.346|151.999|4
7hkVZ2x7UulHn8KDuEOVon|0.607|0.95|8|-4.49|1|0.0776|0.000325|0.0|0.0819|0.581|110.016|4
7skzGHm05DJUIgOcwjNfrx|0.473|0.773|5|-5.222|1|0.0334|0.00907|2.06e-05|0.107|0.118|76.062|4
0jc34Sy1ZknAKv7Xl9ufJ5|0.386|0.945|1|-5.143|1|0.0579|0.000111|0.000132|0.35|0.422|112.467|3
2bfZWgl1aGxUepsqMmt3Ay|0.649|0.919|5|-5.033|0|0.0733|0.00272|0.0|0.302|0.672|148.049|4
7ik3UrwqAWllIzU0KmxH5s|0.524|0.901|3|-4.741|1|0.0384|0.00143|0.0|0.332|0.408|124.108|4
63yOycMyxEld2UlbZ7dRQA|0.558|0.889|7|-4.551|1|0.0589|0.000443|0.0|0.0976|0.468|118.044|4
1WhYNXSjAdXtx76u7NMcRm|0.552|0.812|0|-4.824|0|0.052|0.00111|0.0|0.288|0.472|124.285|4
5K0yogkG5PxkhhUqFYKo60|0.55|0.949|10|-4.871|0|0.0673|4.31e-05|2.83e-06|0.33|0.342|122.0|4
7xm00CegJQNIBW9VLLVdwH|0.649|0.919|5|-5.033|0|0.0733|0.00272|0.0|0.302|0.672|148.049|4
73hUlST4MiIqiDVRWFPHXe|0.546|0.938|5|-3.469|0|0.0726|0.00196|0.00111|0.104|0.569|74.976|4
6LeKkJ0TapVFEgMAeOsUUi|0.564|0.928|2|-3.098|1|0.0901|4.84e-05|0.014|0.0237|0.28|106.016|4
7pcJ1HlntHeLKCzPa8Aj8M|0.616|0.881|5|-3.158|0|0.0557|0.000184|0.079|0.0623|0.407|115.069|4
714DQhttfvgHzeanebTQfq|0.509|0.864|0|-3.749|1|0.0371|0.001|0.00179|0.0694|0.591|76.991|4
360nI3vQohI3dtjxctrOjy|0.621|0.928|11|-4.08|0|0.0981|0.000114|0.0285|0.327|0.628|140.971|4
5PmltdxL6JdCJYffCGOb5T|0.499|0.867|2|-3.551|1|0.0295|0.000141|0.075|0.242|0.288|77.02|4
6Ah4Q3IwClE75h8c8sELhL|0.531|0.954|1|-3.647|1|0.0888|0.000187|0.0309|0.157|0.513|77.493|4
0Av7cqK2yjibd69IQcOxUV|0.544|0.843|7|-3.464|1|0.0284|3.53e-05|0.0487|0.118|0.515|100.023|4
2Ot73nbXw33JpbIbsW8phg|0.627|0.936|5|-3.717|1|0.0662|0.000451|0.0911|0.31|0.279|126.033|4
01SypHcfCSrntFld0Uglst|0.602|0.854|7|-4.042|1|0.0295|0.000278|0.0865|0.315|0.394|96.026|4
6prVUifepPrAdSAbpgrHF1|0.616|0.881|5|-3.158|0|0.0557|0.000184|0.079|0.0623|0.407|115.069|4
1k4z3uM5dHlci8WG2YNepy|0.499|0.867|2|-3.551|1|0.0295|0.000141|0.075|0.242|0.288|77.02|4
14IVZcI8eoGp2qqBqMpJYL|0.531|0.954|1|-3.647|1|0.0888|0.000187|0.0309|0.157|0.513|77.493|4
3GqehJzQdCR4LqQFTeTrCk|0.627|0.936|5|-3.717|1|0.0662|0.000451|0.0911|0.31|0.279|126.033|4
3jU5qXqnhP06zsSoA2YfHH|0.602|0.854|7|-4.042|1|0.0295|0.000278|0.0865|0.315|0.394|96.026|4
7xjJN1q7LCoUqVBMBzJAUG|0.378|0.922|0|-3.809|1|0.0455|4.16e-05|0.826|0.199|0.475|183.975|4
5vxUrS87D2edhuCQD2vbXa|0.531|0.949|4|-4.644|0|0.148|5.09e-05|0.469|0.0805|0.538|118.021|4
5mxCneDZnxtee91RI0G6CF|0.32|0.95|8|-3.359|1|0.0508|3.56e-05|0.792|0.347|0.51|133.959|4
5zATYXU8vW45mkOqpCk16I|0.421|0.95|5|-3.737|1|0.0773|0.000495|0.672|0.378|0.303|180.022|4
3BdBykKtLTEYxsDAFHhPDd|0.392|0.863|10|-4.063|1|0.0445|1.76e-05|0.928|0.351|0.266|172.063|4
1P6zvA7KFiIvoXZRGDid03|0.556|0.841|8|-3.845|1|0.0302|0.0001|0.472|0.111|0.473|95.978|4
0Hrw2FAHliS2CvEQ4uUpt1|0.374|0.844|5|-4.951|1|0.0399|0.00011|0.398|0.331|0.376|169.964|4
75JfpOs8RueWkKT3AmVYTV|0.478|0.856|5|-4.177|1|0.0355|3.97e-05|0.426|0.12|0.333|145.962|4
5scP1MrLgzBH3BYIwvC2XQ|0.54|0.922|10|-4.088|1|0.0344|0.000485|0.598|0.364|0.533|100.027|4
03DW14M7TGasHz1Xjp4kmF|0.533|0.893|5|-3.858|1|0.0375|0.000109|0.635|0.122|0.394|124.069|4
3qcDxEKlifXKjDlUbz1qPU|0.505|0.584|0|-5.872|1|0.0314|0.000394|0.0561|0.236|0.256|120.038|4
2nObfzD9yOHoYIOcFBdoZY|0.531|0.949|4|-4.644|0|0.148|5.09e-05|0.469|0.0805|0.538|118.021|4
5mj5rZoZviMKTdkNtpjfvI|0.374|0.844|5|-4.951|1|0.0399|0.00011|0.398|0.331|0.376|169.964|4
3S62Xi63RDRUA49E9ahQES|0.478|0.856|5|-4.177|1|0.0355|3.97e-05|0.426|0.12|0.333|145.962|4
1MHZyP7Whr2Qgjc00lWCBS|0.505|0.584|0|-5.872|1|0.0314|0.000394|0.0561|0.236|0.256|120.038|4
42mdCSt3Nkzz5v6e34yoAR|0.225|0.988|2|-1.552|0|0.207|6.57e-06|0.826|0.121|0.223|145.19|4
1rcrjzWchhDLQmTRkQRPno|0.611|0.993|8|-1.479|1|0.0922|7.26e-05|0.774|0.199|0.514|147.073|4
5KAlYfT1WKe0l1PNSeYaoK|0.435|0.921|10|-1.915|1|0.154|0.000129|0.0625|0.352|0.546|81.125|4
6ov0q2yyneiJZbWPxMFt8j|0.517|0.979|5|-1.888|1|0.114|1.9e-05|0.722|0.0717|0.581|117.807|4
0gPk257LKzkVBqSYCXQfiQ|0.487|0.973|2|-3.194|0|0.116|0.000157|0.0761|0.0964|0.427|116.951|4
7vU8hLw2KsZaTpU2diS0X9|0.623|0.891|10|-2.179|1|0.0369|0.000678|0.211|0.0924|0.57|115.068|4
5hdEkPe8BGDFPVm1nZTx1U|0.536|0.931|3|-1.666|1|0.0733|2.77e-05|0.344|0.0939|0.404|102.034|4
7loKTL0UH1KjCz3OcrEQpE|0.53|0.937|5|-2.435|1|0.0354|6.26e-06|0.778|0.403|0.542|93.031|4
0DpR7kkc0vT79e34mSspeI|0.549|0.988|5|-2.344|1|0.188|6.63e-05|0.373|0.128|0.278|110.927|3
277ThA2mtau4IK6Sqkl3fg|0.631|0.933|10|-2.457|0|0.036|9.42e-05|0.0163|0.151|0.687|126.045|4
0YrLtout6m08kqK5OfyMgm|0.569|0.96|10|-4.394|0|0.0904|1.75e-05|0.809|0.181|0.621|108.078|4
38AMQdqVBCdOk7QQv6LzKD|0.331|0.941|10|-4.44|0|0.0685|2.48e-06|0.357|0.163|0.545|180.082|3
2LaacHQjNefjwzyYoD3aPp|0.538|0.973|5|-4.087|1|0.143|1.01e-05|0.718|0.123|0.413|117.011|4
0KdNJFkPpBfnAfJV1Wx635|0.372|0.887|5|-4.92|1|0.0854|0.000822|0.0121|0.301|0.211|149.123|4
21Gnl6mbxc4ORwZdxWAhGn|0.794|0.637|10|-6.144|0|0.0321|0.000394|0.095|0.0855|0.91|107.08|4
4xkykXDnD34ccySzAZ6Bf2|0.436|0.898|5|-4.928|1|0.0592|1.74e-06|0.0638|0.33|0.344|87.058|4
2bLPJWa2W8PbMa6yIgYlnv|0.383|0.905|5|-4.888|1|0.0536|2.23e-06|0.147|0.375|0.39|135.01|4
48qhYMs8RRjx4CjN4Jg4ko|0.523|0.655|10|-4.321|0|0.0642|2.58e-05|3.03e-05|0.113|0.435|101.655|4
5OZW6tUS1gBI1BXNsPNwaO|0.421|0.827|5|-5.602|1|0.0492|6.55e-05|0.233|0.119|0.497|113.373|5
3h4VBjsZgimtEd1nK9W4IX|0.455|0.906|5|-3.859|1|0.0466|1.87e-06|0.00747|0.114|0.445|134.111|4
4YEdByHSRx3Roc7tNS4An8|0.634|0.877|10|-5.133|0|0.0323|0.00244|0.0149|0.347|0.653|126.024|4
7uMrF7O9mOEmMPM8qI0krX|0.302|0.0221|2|-30.112|1|0.0649|0.986|0.898|0.0842|0.0799|90.099|3
6bqhjrn0y6UGtnd3hlHWxw|0.706|0.711|10|-5.387|1|0.0405|0.11|0.447|0.068|0.75|108.0|4
7bWzkWOYixXDNv06gQL0q3|0.806|0.496|7|-9.859|0|0.041|0.621|0.000352|0.0905|0.58|143.985|4
00AR9hy5tmLouoyHw8oCB2|0.649|0.445|11|-12.657|0|0.0429|0.712|0.915|0.178|0.477|90.026|4
4bFeHZ04bd4EABjvU1NcP6|0.606|0.69|8|-6.585|1|0.0323|0.287|0.0792|0.246|0.496|147.543|4
6kqr1N6En1AmyCDIdoUDoX|0.67|0.618|4|-8.975|0|0.0338|0.398|0.777|0.0872|0.62|140.121|4
3nST0auZYWmjrV4JsfHDqs|0.375|0.0864|0|-21.053|1|0.0309|0.973|0.959|0.171|0.139|100.201|4
53G5aFi0PE8iOMWOZx5atM|0.685|0.599|9|-7.59|1|0.0273|0.494|0.772|0.0963|0.619|105.096|4
4rniEgM1mc9ivRHjo3HG67|0.764|0.248|5|-16.321|0|0.0656|0.0427|0.861|0.0797|0.637|109.951|4
3nWnf8sjkpy1womV9XlYSh|0.675|0.363|1|-17.215|1|0.118|0.827|0.905|0.0926|0.415|113.629|4
0Emz6zKHdkZ94UrsBpPRK2|0.376|0.121|5|-19.141|1|0.057|0.988|0.927|0.0781|0.0387|85.611|4
3cD8m88bkdpap4xY1wid2N|0.719|0.763|2|-6.613|1|0.034|0.149|0.103|0.0676|0.826|132.002|4
3dxkRVv9s0g9yl5aY0siCw|0.639|0.474|10|-11.712|1|0.0283|0.656|0.852|0.0825|0.679|81.003|4
6k2EPhlsARMP7c1bN1qRDX|0.575|0.629|2|-6.806|0|0.0593|0.2|0.0448|0.125|0.796|172.622|4
5xR4o3fh3jcIjHGFzSeSho|0.876|0.725|1|-6.732|1|0.0537|0.0886|0.624|0.0392|0.878|99.033|4
49z2za3vwyM5jAVJ5Tmqos|0.646|0.622|10|-8.987|0|0.0972|0.601|0.000122|0.121|0.324|89.993|4
3hVdaH9aZwjmwIvc44DHQP|0.51|0.41|8|-14.359|1|0.0279|0.868|0.898|0.193|0.336|89.95|3
2bwisboB9x8UU7RRVfHpc1|0.672|0.66|0|-8.016|1|0.0446|0.684|0.378|0.123|0.888|161.927|4
2XWYoRbgTOBae5Ldw1p39I|0.817|0.72|5|-7.097|1|0.049|0.352|0.84|0.0836|0.577|108.001|4
723KPSxoVR03cILn2Ucc1z|0.601|0.46|2|-12.489|1|0.0358|0.856|0.934|0.128|0.303|94.979|4
7clgFDzbayXfUZBWoq5cHv|0.798|0.771|7|-7.341|1|0.055|0.633|0.772|0.129|0.382|108.036|4
1JKpBS7KEeylxOyVHEe7xm|0.509|0.557|0|-7.649|1|0.0359|0.356|6.03e-05|0.126|0.163|87.916|4
7wa3zqM4LhyMReZOf0NSmb|0.947|0.815|11|-5.709|0|0.039|0.135|0.736|0.0788|0.963|121.305|4
5jF1M4OKUb0pNDawstncEH|0.402|0.418|10|-10.868|1|0.0384|0.108|0.056|0.103|0.223|117.301|4
22KtarHAwHY1VccAnCvrOY|0.743|0.621|1|-7.521|1|0.0404|0.108|0.497|0.126|0.722|102.227|4
6bP0Ikj2iltdnF8fVrbyKN|0.583|0.675|1|-6.27|1|0.028|0.0544|0.0|0.122|0.526|81.107|4
6ZN37K7xTlyU42KXj9eeWh|0.803|0.705|10|-6.103|0|0.066|0.0137|0.511|0.0998|0.786|97.932|4
6JcwK7Qu5gXN9bY2DSPMAE|0.771|0.651|9|-7.097|0|0.0299|0.089|0.00422|0.231|0.705|101.904|4
6tzIoep3ufAC2Xlm1nHfGR|0.737|0.677|11|-6.621|0|0.0369|0.00688|0.623|0.171|0.777|103.843|4
23UYSrIoBFCBYSwq4a4462|0.698|0.683|7|-9.162|1|0.0481|0.153|0.000107|0.131|0.593|90.421|4
4kgBKy6BXABoYmug45evWS|0.857|0.482|10|-6.807|0|0.218|0.159|0.0352|0.305|0.635|93.398|4
5EUxYEoN5tBnb7tlGT5RPP|0.663|0.583|5|-7.595|1|0.0259|0.000425|0.781|0.0852|0.638|99.884|4
4U9sy7YGpSBA1votlLMSf4|0.627|0.667|6|-9.542|0|0.0325|0.0131|0.0277|0.291|0.37|138.297|4
44mVtqDfMtugpkB0j7zEWG|0.672|0.597|5|-5.871|0|0.0643|0.0807|0.0692|0.11|0.39|169.219|4
65OxmO9eZpBcFP7xbwqGg3|0.75|0.812|4|-5.412|0|0.101|0.347|0.843|0.353|0.639|114.47|4
5MwDzuHlKfvtm4pJpsg1D9|0.675|0.908|11|-5.508|0|0.0459|0.0636|0.869|0.0289|0.94|82.927|4
6neGQdCuokSzw0jm5hBK0X|0.704|0.646|8|-5.68|0|0.0647|0.031|0.000234|0.0529|0.837|172.71|4
2aP6sL0xuDx4lTEPaOsGJz|0.744|0.906|4|-4.799|0|0.114|0.0442|0.876|0.267|0.747|100.09|4
68wSLUBM0m1H33ztwQISQc|0.635|0.657|5|-7.806|0|0.0431|0.148|0.472|0.334|0.556|75.922|4
6KC6oXaZS1ZOgtWpKCgnlS|0.794|0.885|6|-3.32|0|0.0425|0.11|0.527|0.146|0.855|105.341|4
1MwqgE3Ji8eP0gMVmqNq3Q|0.715|0.566|1|-7.78|1|0.0475|0.552|0.757|0.304|0.439|72.065|4
3WiqjxgRldzoGjmPLNOuwI|0.678|0.609|5|-5.973|0|0.0354|0.244|0.0|0.0802|0.343|89.037|4
5QolPB1vvltV0esLT9I3lK|0.691|0.842|10|-6.457|0|0.0479|0.153|0.773|0.058|0.796|102.012|4
3v7p2qeu0QZx5pVU7eKDLG|0.694|0.951|10|-6.217|0|0.0701|0.0153|0.547|0.116|0.683|127.913|4
1C5XosNq8NQkJckEVfdbGa|0.654|0.582|1|-7.966|1|0.0389|0.602|0.94|0.13|0.45|144.66|4
4xb6GwJR8EGLFr13Kuhqaf|0.608|0.872|8|-6.311|1|0.0449|0.0303|0.861|0.103|0.883|103.9|4
4krzKAQibNuDZO9RApnTG1|0.35|0.416|6|-8.213|1|0.0414|0.139|0.0|0.183|0.25|74.051|4
41gVEALjH2Cw5XEE9HjVSw|0.659|0.603|3|-8.119|0|0.0352|0.408|0.59|0.0894|0.704|80.789|4
3NVCNIbDqfXJwu8Zz0cvVo|0.759|0.605|7|-9.816|1|0.0353|0.241|0.822|0.314|0.835|99.576|4
1R0OydRSdFlSjZlF0iT34S|0.753|0.399|2|-5.526|0|0.0281|0.162|3.69e-06|0.0992|0.5|113.993|4
4lVnTUvCjxBwWE5Sbu6yPk|0.756|0.797|4|-6.109|0|0.0286|0.0672|0.861|0.0495|0.818|103.54|4
6HtsA6ZSbdaLoYswmXfPiM|0.744|0.445|2|-7.81|0|0.0427|0.315|0.252|0.262|0.632|138.542|4
3VaA2O1dacsiN6oQ6H4WzG|0.674|0.665|4|-9.293|1|0.0295|0.318|0.738|0.0763|0.434|134.699|4
2xyfqtosJT4xG625bU95Zl|0.665|0.82|7|-6.788|1|0.041|0.118|0.813|0.0721|0.75|95.957|4
4WS0jkNL7znLusSOPGKERb|0.732|0.63|7|-12.214|0|0.0524|0.135|0.827|0.147|0.815|76.131|4
5w8GR8DxnMBaVhmYyc6lB5|0.455|0.441|5|-12.906|0|0.0445|0.654|0.912|0.0867|0.423|77.948|4
18QQwudgM6cV8g1XFSe8Uf|0.697|0.803|4|-9.793|0|0.0464|0.0103|0.781|0.0517|0.765|102.014|4
7r4Q9VJxdzGPiDaFfH6TIJ|0.734|0.578|3|-9.28|0|0.0272|0.0176|0.0653|0.0889|0.851|106.256|4
11eZktuH1OBCkxEL3hilin|0.673|0.555|8|-10.151|1|0.0487|0.00243|1.63e-05|0.0654|0.696|85.142|4
3lO9C9GcHRcFXoy1b9Fm1I|0.76|0.77|7|-9.645|1|0.0316|0.153|0.0149|0.0571|0.866|112.111|4
3bO8PtUEu7RABrjD0SJkcm|0.623|0.621|0|-11.146|1|0.0346|0.121|0.865|0.0668|0.565|88.02|4
41K2CFJwR3uXPiL9RQy1mE|0.523|0.0283|7|-25.215|0|0.0503|0.99|0.962|0.234|0.792|85.662|1
3CFa6X4LFEV58DKctkPAiA|0.694|0.572|10|-10.867|0|0.0447|0.0302|0.883|0.0365|0.83|79.996|4
1HWwzYh4hbjtZJMQGDS4pO|0.724|0.467|2|-11.206|0|0.0737|0.0889|6.42e-05|0.0716|0.627|80.084|4
63dmrPUz4maDli8ZNWlw5W|0.615|0.668|10|-11.032|0|0.0374|0.0458|0.904|0.119|0.662|89.732|4
37zeUl0d1rncr4ZADzKHP8|0.76|0.443|10|-9.818|0|0.052|0.17|0.0|0.101|0.614|127.243|4
7zAxwvb77n7aIT3NPqjC9y|0.727|0.578|2|-9.534|1|0.039|0.0433|0.732|0.175|0.682|92.178|4
07A5bTkWvg17GPpUBWigDw|0.618|0.311|0|-12.487|1|0.0332|0.642|0.0353|0.0964|0.125|135.956|4
6WyDujnGDlsCL1uKNiltCC|0.376|0.0305|7|-23.292|0|0.0421|0.993|0.878|0.0932|0.0889|95.938|4
7JJXbN1rgwdx3AaQ1IyUrL|0.618|0.86|5|-7.469|0|0.0535|0.00655|0.665|0.435|0.632|92.226|4
1uNpMDH9En4N4SRy4BOdFg|0.652|0.582|7|-7.749|1|0.0847|0.338|0.0635|0.0218|0.641|81.667|4
6696Lb4iXIu2B8CWLZt70c|0.757|0.808|1|-6.296|1|0.177|0.0418|0.000179|0.321|0.607|105.164|4
22O3mkv6sEe3jpXRWXYFhY|0.591|0.384|7|-12.646|0|0.044|0.169|0.603|0.0698|0.315|81.757|4
1zAdLFSdfWKtdDMs0w6bR4|0.726|0.872|7|-6.951|1|0.0427|0.14|0.0864|0.0956|0.394|119.334|4
6TTXODaNdCbKz16q389Wwn|0.403|0.585|7|-10.461|0|0.0706|0.26|4.13e-06|0.065|0.734|86.205|4
1EfdjVu4tGjvcKPVCd4iiL|0.676|0.659|10|-11.331|0|0.0402|0.145|0.765|0.0332|0.672|106.651|4
6GqWob45L7wDwINANbhW0B|0.607|0.496|8|-11.247|1|0.0454|0.609|0.0132|0.0917|0.463|138.27|4
1G8kwFR48Ffu6MtTBAHVhA|0.617|0.716|2|-9.688|1|0.0607|0.0694|0.377|0.0301|0.777|114.013|4
54SFSGUMNs4IfNZsAwKiF7|0.748|0.791|6|-6.803|1|0.052|0.0581|5.76e-06|0.155|0.652|136.005|4
6vJw1MG9p2Bv2lyF4gybdn|0.789|0.949|11|-4.536|0|0.156|0.0061|0.0109|0.0955|0.222|133.022|4
1nb1hzKbrG7orDwOKoc31A|0.774|0.935|8|-4.283|0|0.112|0.00913|0.0|0.0694|0.642|140.047|4
7MRUEXQUMpTFPbukDhKCWQ|0.662|0.805|8|-4.682|0|0.0431|0.00646|0.000508|0.305|0.323|139.978|4
3teqedgxPoaCWlohUcGeDp|0.46|0.96|8|-2.405|0|0.332|0.000711|1.7e-05|0.166|0.666|172.085|4
6Uaq3InZm2dpxaog3ptnbG|0.539|0.941|0|-6.0|1|0.175|0.0584|0.000106|0.626|0.588|129.993|4
47NePGRTVNftugAxnICFAT|0.794|0.792|7|-5.587|1|0.116|0.0487|0.00201|0.0914|0.251|108.001|4
6V8PJmWO33YJ6V5r7RluwU|0.675|0.671|8|-7.982|1|0.34|0.032|0.000558|0.164|0.813|130.021|4
3NuF5CGA1PN4MqNCMGOJjI|0.643|0.977|11|-8.769|0|0.0837|0.00193|0.00849|0.446|0.786|139.973|4
4BjF9PV7eAsOXjhN4BSNh5|0.668|0.708|1|-11.411|1|0.0659|0.000143|0.328|0.12|0.674|139.97|4
0fIYnnvcwFWYSFwmOQYDQL|0.783|0.968|2|-8.41|1|0.0711|0.0317|0.686|0.0461|0.17|126.007|4
2S7VmYk9rUmQnLhGC3d1pS|0.716|0.763|5|-8.4|1|0.801|0.607|0.0|0.356|0.381|130.265|4
3yF1gE2nxxOyv6ewMAesD5|0.555|0.704|9|-8.174|1|0.395|0.0484|0.000431|0.172|0.844|199.729|3
3RMIqx0zOyImu620WplTjN|0.805|0.912|5|-5.308|0|0.0737|0.0104|0.00923|0.673|0.764|130.005|4
6mTopPqq5FeUOIqHUJn2nI|0.757|0.97|10|-7.959|0|0.0648|0.00454|0.00467|0.228|0.741|130.004|4
0NuUqOxCaTZ409yvwRqOJr|0.617|0.905|5|-5.54|0|0.0429|0.00168|0.00108|0.0821|0.439|139.948|4
6DdWXMqbKIa0SsHRUtrX4W|0.557|0.877|1|-6.45|1|0.233|0.0886|0.0|0.295|0.65|134.927|4
5rQi6vGja0rS4tqKMpiEfp|0.738|0.887|4|-4.824|0|0.0542|0.00262|0.174|0.0634|0.816|127.038|4
31eksBT3z2rThB8Pc8Vh49|0.786|0.631|6|-5.139|1|0.0476|0.000464|0.731|0.049|0.7|127.989|4
4qgB5NUzscfphW8aaoTfyY|0.624|0.774|7|-8.021|1|0.0992|0.192|0.603|0.737|0.103|127.988|4
5Gv03nlbtYtabwiXZyZnQ7|0.518|0.865|7|-6.12|0|0.0779|0.00748|0.0495|0.124|0.209|62.495|4
5DM2DFsi0gf6c4O4HmJ5YL|0.792|0.892|9|-5.077|0|0.0589|0.000261|0.642|0.0397|0.54|130.022|4
0e33CDdxNDfVthWk7mbbwS|0.837|0.705|11|-6.781|0|0.3|0.00788|0.0|0.0309|0.854|130.074|4
4ZxAaheIbNY6zIhluDo6BQ|0.791|0.798|9|-8.001|0|0.0505|0.00543|0.348|0.0646|0.775|130.023|4
3LXCFOXo6StX7XeDXHQZx9|0.71|0.844|11|-7.006|1|0.0543|0.000262|0.0404|0.0893|0.14|128.012|4
4fVHxZltyyQIrLbjc7IJBc|0.539|0.941|0|-6.0|1|0.175|0.0584|0.000106|0.626|0.588|129.993|4
3p7rkzVoXVPqUnii9v4BNM|0.594|0.728|5|-7.342|0|0.0351|0.00171|0.0621|0.193|0.282|138.043|4
1NjgImp23yk8RsgRrOAaPo|0.637|0.886|10|-8.792|0|0.0576|0.000184|0.844|0.0614|0.184|138.015|4
0YuDKWlYI6ZYKZLVU39Ln7|0.708|0.939|7|-2.972|0|0.0872|0.0364|1.05e-06|0.414|0.783|132.067|4
22WIC7FT1Wo5KxnpTVACm5|0.772|0.826|2|-6.099|1|0.12|0.000997|0.855|0.15|0.865|138.025|4
27u8mGmPvbIGQLkypkyRyG|0.691|0.947|0|-7.368|0|0.0745|0.000524|0.753|0.379|0.423|140.056|4
0hhDqKGL1A0TnHAq3uK98f|0.702|0.956|11|-3.026|0|0.0475|0.00511|0.742|0.571|0.692|140.015|4
288TJej4ffaIm3QiS9RG6l|0.765|0.977|6|-1.543|0|0.053|0.00568|0.805|0.165|0.672|140.045|4
7L5IUgHNMiFDatJCYvYIp6|0.745|0.986|6|-1.54|0|0.0499|0.000793|0.85|0.0574|0.806|140.036|4
1zDZ4oDG6BulDWbdb2CEIf|0.719|0.983|0|-3.725|1|0.0579|0.000166|0.911|0.288|0.34|144.012|4
4hfYtf9EmZqQX0hKsoLBMy|0.546|0.841|9|-1.617|1|0.204|0.0239|1.19e-05|0.326|0.464|139.743|4
